stop_id,stop_name,lat,lon,borough,in_lcc,degree,degree_rank,degree_percentile,betweenness,betweenness_rank,betweenness_percentile,closeness,closeness_rank,closeness_percentile
210021002720,Knowl Way,51.650245,-0.289382,,true,2,10,36,0.000993,6672,66,0.017761,17456,9
210021002725,Elstree Hill North,51.649195,-0.296331,,true,2,10,36,0.001091,6237,68,0.018071,17214,10
210021002780,Rodgers Close,51.642363,-0.300214,,true,2,10,36,0.001131,6064,69,0.018081,17205,10
210021002820,Baldock Way,51.668740,-0.282453,,true,2,10,36,0.000202,14397,26,0.015032,18693,2
210021002825,Leeming Road,51.666836,-0.282047,,true,2,10,36,0.000303,12578,35,0.015227,18638,3
210021002850,Cromwell Road,51.667318,-0.287900,,true,2,10,36,0.000101,16627,14,0.014809,18760,2
210021002860,Rossington Avenue,51.668613,-0.290425,,true,1,11,1,0.000000,18963,1,0.014593,18831,2
210021003200,Catterick Way,51.665452,-0.282085,,true,2,10,36,0.000404,11110,43,0.015463,18573,3
210021003360,Gateshead Road,51.662849,-0.286088,,true,2,10,36,0.000505,9963,49,0.015705,18503,3
210021003370,Croxdale Road,51.660197,-0.284308,,true,2,10,36,0.000606,9062,53,0.015956,18435,4
210021003390,Stratfield Road,51.657215,-0.281414,,true,2,10,36,0.000707,8333,57,0.016214,18350,4
210021003430,Stratfield Road,51.657705,-0.282393,,true,2,10,36,0.000707,8333,57,0.016253,18337,4
210021003440,Croxdale Road,51.660563,-0.284714,,true,2,10,36,0.000606,9062,53,0.015993,18424,4
210021003600,Theobald Street,51.663683,-0.285941,,true,2,10,36,0.000505,9963,49,0.015742,18494,3
210021003610,Catterick Way,51.665638,-0.281890,,true,2,10,36,0.000404,11110,43,0.015498,18565,3
210021003620,Leeming Road,51.666875,-0.282205,,true,2,10,36,0.000303,12579,35,0.015261,18630,3
210021003960,Wetherby Road,51.668533,-0.289821,,true,1,11,1,0.000000,18963,1,0.014562,18842,2
210021003970,Cromwell Road,51.667160,-0.287559,,true,2,10,36,0.000101,16627,14,0.014777,18771,2
210021003990,Baldock Way,51.669004,-0.282081,,true,2,10,36,0.000202,14397,26,0.014999,18699,2
210021004100,Glenhaven Avenue,51.654538,-0.278537,,true,2,10,36,0.000472,10333,47,0.016466,18254,5
210021004120,Furzehill Road,51.656154,-0.275309,,true,2,10,36,0.000473,10316,47,0.016469,18251,5
210021004140,Elstree Studios,51.658210,-0.270807,,true,2,10,36,0.000595,9180,53,0.016752,18111,5
210021004210,Elstree Hill North,51.649230,-0.296850,,true,2,10,36,0.000933,6956,64,0.017462,17659,8
210021004220,Knowl Way,51.651034,-0.287964,,true,2,10,36,0.000836,7482,62,0.017175,17857,7
210021004230,Barham Avenue,51.652140,-0.284930,,true,2,10,36,0.000741,8095,58,0.016900,18033,6
210021004240,Deacons Hill Road,51.653063,-0.281600,,true,2,10,36,0.000647,8775,55,0.016638,18178,5
210021004245,Elstree & Borehamwood Station,51.653148,-0.279428,,true,3,9,80,0.000941,6914,65,0.016481,18246,5
210021004250,Elstree & Borehamwood Station,51.653341,-0.279710,,true,2,10,36,0.000714,8277,57,0.016917,18023,6
210021004255,Elstree & Borehamwood Station,51.653600,-0.279584,,true,2,10,36,0.000808,7638,61,0.016521,18226,5
210021004260,Hertsmere Civic Offices,51.659003,-0.268464,,true,3,9,80,0.000743,8083,58,0.017029,17947,6
210021004280,Studio Way,51.660091,-0.261150,,true,2,10,36,0.000001,18842,3,0.016744,18116,5
210021004420,Elstree Way,51.659448,-0.261493,,true,2,10,36,0.000839,7461,62,0.017320,17750,7
210021004430,Durham Road,51.656744,-0.261032,,true,2,10,36,0.000940,6923,65,0.017622,17534,8
210021004440,Kenilworth House,51.654249,-0.260781,,true,2,10,36,0.001040,6449,67,0.017937,17320,9
210021004450,Ripon Park,51.650484,-0.260983,,true,2,10,36,0.001141,6024,69,0.018263,17046,11
210021004460,Cleveland Crescent,51.648075,-0.263416,,true,2,10,36,0.001242,5669,71,0.018602,16756,12
210021004540,Warwick House,51.658534,-0.255629,,true,2,10,36,0.000051,17737,8,0.017025,17949,6
210021004550,Chester Road,51.657091,-0.255323,,true,2,10,36,0.000151,15513,20,0.017317,17758,7
210021004560,Kenilworth Drive,51.654298,-0.254360,,true,2,10,36,0.000252,13456,31,0.017621,17535,8
210021004570,Warren Grove,51.651626,-0.254882,,true,2,10,36,0.000352,11855,39,0.017936,17322,9
210021004580,Ripon Way,51.648111,-0.256159,,true,2,10,36,0.000453,10537,46,0.018263,17048,11
210021004585,Dacre Gardens,51.646930,-0.259008,,true,2,10,36,0.000554,9511,51,0.018601,16757,12
210021004690,Dacre Gardens,51.647159,-0.258638,,true,2,10,36,0.000453,10540,46,0.018511,16839,12
210021004780,Ashley Drive,51.645762,-0.261467,,true,3,9,80,0.001997,3878,80,0.018954,16423,14
210021004785,Stirling Corner / Barnet Lane,51.643502,-0.255801,,true,3,9,80,0.002373,3254,83,0.019319,16039,16
210021004860,Common Road,51.631573,-0.337290,,true,3,9,80,0.001930,3995,80,0.019660,15602,18
210021004980,Sullivan Way,51.640326,-0.301693,,true,2,10,36,0.001232,5704,71,0.018413,16939,11
210021005000,The Red Lion Public House,51.644880,-0.366649,,true,2,10,36,0.001010,6589,66,0.016992,17976,6
210021005010,Grange Academy,51.645708,-0.371852,,true,2,10,36,0.000909,7085,64,0.016708,18146,5
210021005020,Grange Road,51.646514,-0.377518,,true,2,10,36,0.000808,7638,61,0.016434,18278,5
210021006000,Grange Road,51.646557,-0.376085,,true,2,10,36,0.000909,7085,64,0.016457,18264,5
210021006010,Grange Academy,51.645476,-0.369432,,true,2,10,36,0.001010,6589,66,0.016732,18129,5
210021006020,The Red Lion Public House,51.645153,-0.367521,,true,2,10,36,0.001111,6148,69,0.017016,17958,6
210021006030,Bournehall Road,51.644447,-0.363312,,true,2,10,36,0.001212,5776,70,0.017311,17761,7
210021007800,Watling Court,51.644165,-0.298586,,true,2,10,36,0.001190,5846,70,0.018397,16946,11
210021007885,Windmill Lane,51.634281,-0.341844,,true,2,10,36,0.001717,4424,78,0.019282,16077,16
210021007890,Bushey Heath Three Crowns,51.637190,-0.347923,,true,2,10,36,0.001616,4655,76,0.018918,16458,14
210021007900,Merry Hill Road,51.637703,-0.350476,,true,2,10,36,0.001515,4892,75,0.018567,16794,12
210021007910,The Royal Oak Public House,51.638630,-0.354374,,true,2,10,36,0.001414,5154,74,0.018229,17088,11
210021007915,Steeplands,51.640717,-0.357680,,true,2,10,36,0.001313,5434,72,0.017903,17350,9
210021007920,Melbourne Road,51.643243,-0.360797,,true,2,10,36,0.001212,5776,70,0.017589,17560,8
210021007930,Bournehall Road,51.644176,-0.362599,,true,2,10,36,0.001111,6148,69,0.017285,17783,7
210021008000,Melbourne Road,51.642466,-0.359886,,true,2,10,36,0.001313,5434,72,0.017615,17537,8
210021008005,Steeplands,51.641062,-0.357899,,true,2,10,36,0.001414,5154,74,0.017930,17324,9
210021008010,The Royal Oak Public House,51.639426,-0.355342,,true,2,10,36,0.001515,4892,75,0.018257,17052,11
210021008015,Elstree Hill South / Centennial Park,51.637936,-0.303747,,true,3,9,80,0.001387,5226,73,0.018757,16621,13
210021008016,Centennial Avenue,51.639717,-0.308710,,true,2,10,36,0.000013,18550,4,0.018420,16926,11
210021008017,Centennial Park,51.640361,-0.311027,,true,2,10,36,0.000060,17513,9,0.018744,16629,13
210021008018,Centennial Avenue,51.639986,-0.309321,,true,2,10,36,0.000160,15312,21,0.019098,16279,15
210021008020,Merry Hill Road,51.638226,-0.351874,,true,2,10,36,0.001616,4655,76,0.018596,16763,12
210021008120,Watling Court,51.644470,-0.298488,,true,2,10,36,0.001031,6486,67,0.017761,17455,9
210021008160,Rodgers Close,51.642530,-0.299934,,true,2,10,36,0.001291,5493,72,0.018741,16632,13
210021008600,St Peter's Close,51.636258,-0.344893,,true,2,10,36,0.001717,4424,78,0.018948,16430,14
210021008620,Windmill Lane,51.633450,-0.340285,,true,2,10,36,0.001818,4201,79,0.019313,16045,16
210021011800,Sullivan Way,51.639577,-0.302168,,true,2,10,36,0.001392,5214,73,0.019098,16280,15
210021012020,Common Road,51.631495,-0.336845,,true,3,9,80,0.002035,3813,81,0.019693,15562,18
210021085060,Dame Alice Owen's School,51.691322,-0.207447,,true,4,8,93,0.000171,15070,22,0.017091,17900,6
210021803320,Batchworth Heath,51.620485,-0.444824,,true,2,10,36,0.000430,10808,44,0.016804,18087,6
210021803340,Mount Vernon / Bishops Wood Hospitals,51.614600,-0.450658,,true,2,10,36,0.000458,10474,46,0.016880,18044,6
210021803500,Mount Vernon / Bishops Wood Hospitals,51.614902,-0.450330,,true,2,10,36,0.000369,11600,40,0.016954,18003,6
210021803520,Batchworth Heath,51.620465,-0.445330,,true,2,10,36,0.000344,11970,38,0.016883,18039,6
210021901760,St John's Road,51.659460,-0.396935,,true,2,10,36,0.000101,16627,14,0.014543,18847,2
210021902040,Beechen Grove,51.656925,-0.395059,,true,2,10,36,0.000202,14397,26,0.014758,18783,2
210021902080,Water Lane,51.653496,-0.392202,,true,2,10,36,0.000303,12578,35,0.014979,18710,2
210021902100,Watford High Street Station,51.652309,-0.390842,,true,2,10,36,0.000404,11110,43,0.015206,18643,3
210021902110,Watford Field Road,51.650794,-0.388568,,true,2,10,36,0.000505,9963,49,0.015441,18577,3
210021902120,Waterfields Way,51.649372,-0.387173,,true,2,10,36,0.000606,9062,53,0.015683,18507,3
210021902140,Bushey Arches,51.647552,-0.384939,,true,2,10,36,0.000707,8333,57,0.015933,18442,4
210021902300,Bushey Station,51.645986,-0.384200,,true,2,10,36,0.000707,8333,57,0.016168,18375,4
210021903500,Bushey Station,51.645686,-0.383979,,true,2,10,36,0.000808,7638,61,0.016191,18366,4
210021903600,Bushey Arches,51.647574,-0.385256,,true,2,10,36,0.000606,9062,53,0.015911,18451,4
210021903630,Dalton Way,51.649296,-0.388852,,true,2,10,36,0.000505,9963,49,0.015662,18515,3
210021903640,Watford High Street Station,51.651746,-0.390457,,true,2,10,36,0.000404,11110,43,0.015421,18587,3
210021903680,King Street,51.654302,-0.394544,,true,2,10,36,0.000303,12578,35,0.015187,18654,3
210021903700,St Mary's Road,51.654291,-0.397754,,true,2,10,36,0.000202,14397,26,0.014959,18717,2
210021903880,St John's Road,51.660181,-0.397069,,true,2,10,36,0.000101,16627,14,0.014739,18788,2
210021903892,Watford Junction Railway Station,51.663353,-0.396292,,true,1,11,1,0.000000,18963,1,0.014525,18850,2
210021903896,Watford Junction Station,51.663079,-0.395926,,true,1,11,1,0.000000,18963,1,0.014335,18895,1
2400101012,Darent Valley Hospital,51.435727,0.259129,,true,1,11,1,0.000000,18963,1,0.016694,18155,5
2400101819,Bartholomew Way,51.397107,0.175712,,true,2,10,36,0.000346,11945,38,0.017289,17779,7
2400102383,Main Road,51.305607,0.096029,,true,2,10,36,0.000253,13421,31,0.015679,18509,3
2400102527,Shenley Road,51.441910,0.232625,,true,2,10,36,0.000909,7085,64,0.016420,18283,5
2400102529,Chastilian Road / North Road,51.444111,0.185027,,true,2,10,36,0.000353,11847,39,0.018361,16982,11
2400102531,North Road,51.444074,0.184564,,true,2,10,36,0.000403,11129,43,0.018534,16830,12
2400102533,Seaton Road,51.442960,0.188843,,true,2,10,36,0.000252,13443,31,0.018032,17247,10
2400102535,Princes Road,51.443359,0.194460,,true,2,10,36,0.000202,14387,26,0.017875,17371,9
2400102537,Princes Road,51.443812,0.193805,,true,2,10,36,0.000152,15491,20,0.017715,17482,9
2400102539,Shepherds Lane / Havelock Road,51.441758,0.197333,,true,2,10,36,0.000051,17714,8,0.017408,17688,8
2400102541,Somerset Road,51.443864,0.200600,,true,2,10,36,0.000002,18825,3,0.017262,17804,7
2400102543,Somerset Road,51.443333,0.199668,,true,2,10,36,0.000001,18836,3,0.017113,17890,7
2400102545,Dartford Grammar School For Girls,51.443876,0.203810,,true,2,10,36,0.000002,18807,3,0.017263,17797,7
2400102547,West Hill / Shepherds Lane,51.446013,0.207784,,true,3,9,80,0.001655,4568,77,0.017880,17362,9
2400102551,Hook Green Lane,51.428212,0.180657,,true,2,10,36,0.000202,14408,25,0.020185,14784,22
2400103709,Bracton Centre,51.429506,0.181654,,true,2,10,36,0.000303,12579,35,0.021486,11388,40
2400103711,Bracton Centre,51.429795,0.181567,,true,2,10,36,0.000303,12586,35,0.020601,13921,27
2400103713,Birchwood Drive,51.425693,0.178753,,true,2,10,36,0.000101,16631,14,0.019787,15450,19
2400103715,St Marys Nursery,51.423563,0.175315,,true,2,10,36,0.000000,18910,2,0.019405,15953,16
2400103717,Puddledock Lane,51.421070,0.173427,,true,3,9,80,0.000051,17718,8,0.019405,15951,16
2400105074,Hilda May Avenue,51.400175,0.169805,,true,2,10,36,0.000649,8761,55,0.018232,17084,11
2400107769,Coolings Garden Centre,51.328859,0.117775,,true,2,10,36,0.000008,18628,4,0.016324,18315,4
2400107777,Hunters Walk,51.322269,0.123140,,true,2,10,36,0.000061,17499,9,0.016462,18263,5
2400107781,Halstead Lane,51.322087,0.129662,,true,2,10,36,0.000960,6816,65,0.017609,17544,8
2400107785,Shoreham Lane,51.331137,0.137389,,true,3,9,80,0.002528,3058,84,0.017924,17329,9
2400107787,Clarks Lane,51.332087,0.136126,,true,2,10,36,0.001368,5270,73,0.017609,17543,8
2400107789,Coolings Green,51.314057,0.117236,,true,2,10,36,0.000611,9027,54,0.016189,18367,4
2400107791,Coolings Green,51.313859,0.116237,,true,2,10,36,0.000657,8689,55,0.016726,18136,5
2400107793,Blueberry Lane,51.312436,0.110360,,true,2,10,36,0.000510,9912,49,0.015931,18443,4
2400107795,Blueberry Lane,51.312572,0.110323,,true,2,10,36,0.000556,9484,51,0.016451,18268,5
2400107797,Brasted Lane,51.307905,0.102332,,true,2,10,36,0.000309,12486,36,0.015440,18578,3
2400107799,Brasted Lane,51.307849,0.101914,,true,2,10,36,0.000354,11824,39,0.015928,18444,4
2400107801,Tally Ho,51.303550,0.090914,,true,2,10,36,0.000208,14258,26,0.015207,18642,3
2400107805,Scott's Lodge,51.300704,0.086582,,true,2,10,36,0.000051,17720,8,0.015203,18645,3
2400107847,Bowens Yard,51.319657,0.127311,,true,2,10,36,0.000159,15339,21,0.016732,18128,5
2400109092,Dartford Station,51.446426,0.217835,,true,3,9,80,0.001382,5242,73,0.017414,17683,8
2400109432,Constance Grove,51.445495,0.209990,,true,2,10,36,0.001479,4983,75,0.017720,17474,9
240075089,Hanau Bridge,51.444664,0.220642,,true,5,7,98,0.001219,5745,71,0.016977,17981,6
240090625,Dartford Grammar School For Girls,51.443776,0.202452,,true,2,10,36,0.000052,17695,8,0.017410,17687,8
240090627,Dartford Grammar School For Boys,51.445165,0.206045,,true,2,10,36,0.000103,16560,15,0.017566,17576,8
240090629,Dartford Grammar School For Boys,51.444839,0.206159,,true,2,10,36,0.000153,15459,20,0.017719,17476,9
2400A006470A,Westerham Green,51.266903,0.072192,,true,1,11,1,0.000000,18963,1,0.014330,18896,1
2400A006560A,Westerham Green,51.266957,0.072681,,true,1,11,1,0.000000,18963,1,0.014548,18845,2
2400A008570A,Scott's Lodge,51.300457,0.086327,,true,2,10,36,0.000109,16412,15,0.014982,18706,2
2400A008580A,Burlings Lane,51.303049,0.089730,,true,2,10,36,0.000152,15478,20,0.015437,18579,3
2400A008590A,War Memorial,51.309851,0.104143,,true,2,10,36,0.000455,10513,46,0.016185,18369,4
2400A008610A,Knockholt Pound / Three Horseshoes,51.316399,0.124491,,true,2,10,36,0.000758,7979,59,0.017010,17963,6
2400A008620A,Knockholt Pound / Park Corner,51.318671,0.126662,,true,2,10,36,0.000859,7371,62,0.017304,17765,7
2400A008630A,Knockholt Pound / Park Corner,51.318931,0.127177,,true,2,10,36,0.000813,7606,61,0.016729,18133,5
2400A008680A,War Memorial,51.309581,0.104102,,true,2,10,36,0.000409,11044,43,0.015682,18508,3
2400A008700A,Westerham / Hartley Road,51.274345,0.074476,,true,2,10,36,0.000202,14397,26,0.014753,18787,2
2400A008710A,Westerham / the Flyers Way,51.270870,0.074162,,true,2,10,36,0.000101,16627,14,0.014538,18848,2
2400A008710B,Westerham / the Flyers Way,51.270378,0.073997,,true,2,10,36,0.000101,16627,14,0.014763,18781,2
2400A018740A,Waterstone Park,51.447885,0.275921,,true,1,11,1,0.000000,18963,1,0.014616,18827,2
2400A018750A,Winston Close,51.446969,0.270276,,true,2,10,36,0.000101,16627,14,0.014833,18754,2
2400A018760A,The Bull,51.446219,0.263029,,true,2,10,36,0.000202,14397,26,0.015056,18688,2
2400A018770A,Elm Road,51.445538,0.259628,,true,2,10,36,0.000303,12577,35,0.015286,18625,3
2400A018780A,Welsh Tavern,51.443860,0.250090,,true,2,10,36,0.000404,11110,43,0.015523,18559,3
2400A018790A,Brent School,51.442907,0.244891,,true,2,10,36,0.000505,9963,49,0.015768,18490,3
2400A018800A,Milestone Road,51.442566,0.240630,,true,2,10,36,0.000606,9062,53,0.016020,18421,4
2400A018810A,Brentfield Road,51.442106,0.236477,,true,2,10,36,0.000707,8333,57,0.016281,18330,4
2400A018820A,The Brent,51.442070,0.235540,,true,2,10,36,0.000808,7638,61,0.016155,18380,4
2400A018830A,Brentfield Road,51.442331,0.236934,,true,2,10,36,0.000707,8333,57,0.015899,18456,4
2400A018840A,Milestone Road,51.442730,0.241947,,true,2,10,36,0.000606,9062,53,0.015650,18520,3
2400A018850A,Brent School,51.443703,0.246096,,true,2,10,36,0.000505,9963,49,0.015409,18592,3
2400A018860A,Welsh Tavern,51.444054,0.249826,,true,2,10,36,0.000404,11110,43,0.015175,18658,3
2400A018870A,Elm Road,51.445721,0.259910,,true,2,10,36,0.000303,12579,35,0.014948,18719,2
2400A018880A,The Bull,51.446432,0.263644,,true,2,10,36,0.000202,14397,26,0.014728,18790,2
2400A018890A,Winston Close,51.447088,0.270153,,true,2,10,36,0.000101,16627,14,0.014515,18851,2
2400A018900A,Waterstone Park,51.448327,0.277670,,true,1,11,1,0.000000,18963,1,0.014307,18897,1
2400A019210A,Darent Valley Hospital,51.435374,0.259730,,true,2,10,36,0.000174,15015,22,0.017118,17888,7
2400A019260A,St Vincents Road,51.441672,0.233304,,true,2,10,36,0.000808,7638,61,0.016550,18216,5
2400A019270A,Park Road,51.442000,0.231191,,true,2,10,36,0.000909,7085,64,0.016828,18072,6
2400A019280A,Livingstone Hospital,51.442695,0.227281,,true,2,10,36,0.001010,6589,66,0.017116,17889,7
2400A019690A,West Hill / Shepherds Lane,51.445920,0.207492,,true,3,9,80,0.001831,4171,79,0.018038,17239,10
2400A019700A,West Hill School,51.446804,0.202065,,true,2,10,36,0.001929,3997,80,0.018367,16974,11
2400A019710A,Havelock Road,51.447395,0.198381,,true,2,10,36,0.002030,3823,81,0.018708,16667,13
2400A019720A,Maiden Lane,51.448562,0.191298,,true,2,10,36,0.002130,3648,81,0.019063,16322,15
2400A019740A,Maiden Lane,51.448635,0.191719,,true,2,10,36,0.002054,3778,81,0.019247,16128,15
2400A019750A,Bird In Hand,51.448248,0.194147,,true,2,10,36,0.001954,3944,80,0.018886,16498,14
2400A019760A,Havelock Road,51.447732,0.197202,,true,2,10,36,0.001853,4121,79,0.018538,16824,12
2400A019770A,West Hill School,51.446839,0.202628,,true,2,10,36,0.001753,4348,78,0.018203,17107,10
2400A019780A,Priory Hill,51.445549,0.210496,,true,3,9,80,0.001353,5315,73,0.017568,17574,8
2400A019900A,Dartford Station,51.446734,0.217735,,true,2,10,36,0.000576,9319,52,0.017267,17794,7
2400A019910A,Dartford Station,51.446675,0.217991,,true,2,10,36,0.000576,9319,52,0.017267,17794,7
2400A020250A,Hook Green Lane,51.427122,0.180260,,true,2,10,36,0.000202,14397,26,0.021034,12801,33
2400A020260A,Birchwood Drive,51.424898,0.177953,,true,2,10,36,0.000101,16627,14,0.020601,13917,27
2400A020270A,St Marys Nursery,51.422570,0.175023,,true,1,11,1,0.000000,18963,1,0.020185,14784,22
2400A020310A,Walnut Way,51.402730,0.163428,,true,2,10,36,0.000766,7927,59,0.018721,16656,13
2400A020320A,Bartholomew Way,51.397709,0.174720,,true,2,10,36,0.000362,11708,40,0.017419,17678,8
2400A020500A,High Street / Station Road,51.395213,0.177908,,true,2,10,36,0.000261,13269,31,0.017122,17884,7
2400A020510A,High Street / Goldsel Road,51.394768,0.179138,,true,2,10,36,0.000161,15280,21,0.016835,18069,6
2400A020520A,Swanley Bus Garage,51.392376,0.185392,,true,2,10,36,0.000061,17482,9,0.016560,18211,5
2400A020550A,Swanley Bus Garage,51.392394,0.184890,,true,2,10,36,0.000046,17845,8,0.016445,18273,5
2400A020560A,High Street / Goldsel Road,51.394672,0.178990,,true,2,10,36,0.000145,15635,19,0.016713,18142,5
2400A020570A,High Street / Station Road,51.395508,0.176557,,true,2,10,36,0.000245,13569,30,0.016996,17971,6
2400A020710A,Sycamore Drive,51.400139,0.174160,,true,2,10,36,0.000447,10608,45,0.017592,17557,8
2400A020720A,Northview,51.401838,0.173737,,true,2,10,36,0.000548,9554,51,0.017906,17346,9
2400A020730A,Hilda May Avenue,51.400455,0.169747,,true,2,10,36,0.000665,8620,56,0.018378,16965,11
2400A020740A,Lesley Close,51.399620,0.168672,,true,2,10,36,0.000749,8038,59,0.018570,16791,12
2400A020750A,Walnut Way,51.403062,0.162494,,true,2,10,36,0.000850,7414,62,0.018921,16455,14
2400A020760A,Birchwood Corner,51.404625,0.159664,,true,2,10,36,0.000951,6860,65,0.019285,16074,16
2400A020790A,Birchwood Corner,51.405615,0.157654,,true,2,10,36,0.000867,7326,62,0.019077,16305,15
2400A020840A,Fernheath Way,51.420743,0.169730,,true,2,10,36,0.000151,15500,20,0.019787,15448,19
2400A020850A,Squires Way,51.421955,0.165961,,true,2,10,36,0.000252,13444,31,0.020185,14783,22
